51.82380	-1.23616	14193089	v	Islip
50.70688	-1.90837	14198475	v	Branksome Chine
51.39490	-1.31674	14210602	t	Newbury
50.85435	-0.55386	14228429	t	Arundel
51.83612	-1.53599	14329663	v	Leafield
51.83441	-1.48254	14329665	v	Ramsden
51.80626	-1.50661	14329666	v	Crawley
51.81083	-1.48772	14329718	v	Hailey
51.78412	-1.37553	14329719	t	Eynsham
51.87696	-1.36455	14329771	v	Wootton
51.89546	-1.52544	14329840	v	Chadlington
51.78527	-1.48667	14332269	t	Witney
51.80841	-1.63587	14336562	t	Burford
50.64198	-1.95249	14341724	v	Studland
50.75425	-1.56160	14352720	v	Pennington
50.63868	-2.05733	14383080	v	Corfe Castle
51.81214	-1.40072	14417329	v	Freeland
51.81297	-1.38287	14417584	v	Church Hanborough
51.81405	-1.45786	14418580	v	New Yatt
51.81487	-1.44092	14418581	v	North Leigh
14.49288	120.99502	14446499	c	Parañaque
14.58927	120.97234	14446500	t	Intramuros
14.55508	121.02812	14446504	c	Makati City
14.58030	121.03321	14446505	c	Mandaluyong City
14.59436	121.02739	14446506	c	San Juan
14.57569	121.05698	14446665	c	Pasig City
14.63001	121.04388	14446670	c	Quezon City
53.48557	9.88033	14474402	v	Hausbruch
51.91602	-1.45335	14493238	v	Enstone
51.89287	-1.49276	14494030	v	Spelsbury
52.67880	-1.12480	14495373	v	Birstall
53.17153	-2.71085	14547386	v	Clotton
53.17698	-2.72572	14547387	v	Duddon
52.42396	0.27774	14554187	v	Chattesham
52.44640	0.29889	14554737	v	Littleport
52.45350	0.20289	14556373	v	Pymoor
52.43360	0.18635	14556596	v	Way Head
52.41962	0.19110	14556597	v	Coveney
53.47396	9.84265	14562930	v	Neugraben-Fischbek
53.48486	9.92383	14562932	v	Moorburg
53.46368	9.93745	14562933	v	Heimfeld
53.46667	9.79882	14562934	v	Neu Wulmstorf
53.59651	9.92820	14562936	v	Stellingen
52.39104	0.15016	14570858	v	Witcham Toll
52.45121	0.06598	14570879	v	Chatteris
52.50242	0.08380	14570897	v	Wimblington
52.60138	0.06320	14570945	v	Rings End
52.56440	0.06387	14570946	v	Westry
52.55539	0.07320	14570947	t	March
52.61662	-0.01393	14571513	v	Thorney Toll
52.73786	-0.12442	14573361	t	Cowbit
49.57277	8.67567	14580549	v	Naechstenbach
52.68321	-0.47155	14584519	v	Ryhall
52.71254	-0.53042	14584584	v	Pickworth
52.71560	-0.66840	14588091	v	Cottesmore
52.68692	-0.69749	14588092	v	Burley
49.72495	8.61368	14588414	t	Zwingenberg
49.70555	8.61873	14588416	t	Auerbach
52.66927	-0.63240	14589014	v	Whitwell
49.61199	8.65345	14589355	v	Laudenbach
52.66827	-0.59826	14590436	v	Empingham
50.99975	-0.78582	14592234	v	Iping
50.73442	-1.76512	14600264	t	Christchurch
50.72574	-1.58924	14600267	v	Milford-on-sea
50.74674	-1.58801	14600269	v	Everton
52.65977	-1.22495	14617103	v	Groby
52.64742	-1.24238	14617104	v	Ratby
53.15731	-2.66599	14644540	v	Tarporley
53.51923	9.91059	14665118	v	Waltershof
53.36760	10.21009	14665373	t	Winsen
53.85434	10.80606	14665477	v	Pahlingen
52.18277	-0.39602	14676757	v	Wilden
52.17815	-0.42516	14676769	v	Ravensden
53.21138	-2.70019	14694160	v	Kelsall
53.19541	-2.70038	14694162	v	Willington
-33.87427	151.22334	14694986	v	Kings Cross
-33.89223	151.27749	14697010	t	Bondi Beach
-33.91412	151.24100	14698343	t	Randwick
51.29550	-0.32936	14698913	t	Leatherhead
51.24301	-0.58616	14698914	t	Guildford
51.23414	-0.20887	14698915	t	Reigate
51.23211	-0.32478	14698916	t	Dorking
53.11954	-2.76881	14716396	v	Tattenhall
53.15069	-2.83351	14716397	v	Saighton
51.73343	-1.26334	14719560	v	South Hinksey
52.11533	-0.46813	14725289	v	Elstow
51.87233	-1.18617	14733771	v	Wendlebury
51.86403	-1.22683	14733979	v	Western On The Green
51.80437	-1.22475	14734876	v	Woodeaton
-33.89970	151.18578	14750560	t	Erskineville
-33.92227	151.18568	14754797	t	Mascot
-33.98876	151.23180	14758810	v	La Perouse
-33.93366	151.22997	14759550	t	Pagewood
-33.91043	151.22251	14759829	t	Kensington
45.38841	2.92240	14761317	v	La Godivelle
51.65837	-1.58344	14774529	t	Faringdon
51.69449	-1.69221	14776470	t	Lechlade
53.87746	8.70046	14778814	t	Cuxhaven
53.86507	8.62412	14778816	v	Sahlenburg
53.88784	8.66750	14778915	v	Döse
53.59232	9.47416	14781000	t	Stade
53.68261	9.15434	14781245	t	Hemmoor
51.45802	-0.96737	14808039	t	Reading
51.48567	-1.03594	14837594	v	Mapledurham
52.09413	-0.41836	14852698	v	Cotton End
52.07926	-0.44315	14852700	v	Wilstead
51.35800	-0.21606	14860655	v	Cheam
51.06993	-1.18733	14860677	v	Tichborne
51.36166	-0.19277	14863313	t	Sutton
51.35079	-0.24952	14864271	v	Ewell
51.29822	-2.53114	14867417	v	Farrington Gurney
53.15209	-2.98079	14880495	v	Lower Kinnerton
53.14001	-2.95518	14880496	v	Dodleston
53.15265	-2.96230	14880497	v	Gorstella
53.14105	-3.00572	14880498	v	Higher Kinnerton
51.38203	-2.65831	14951303	v	Winford
51.37107	-2.54943	14951389	v	Pensford
51.92939	-0.58996	14953540	v	Hockliffe
51.98631	-0.61667	14953542	v	Woburn
